decision,notes,already_on_site,name,rating,reviews,price,cuisine,category,suggested_types,flag,address,postal_code,opening_hours,phone,website,maps_url,suggested_id,price_band,lat,lng,place_id
,,,Pelmen Käsitöö Kohvik,4.6,130,$,Eastern European,Eastern European Restaurant,restaurant; cheap-eats,"same address as published ""Cafe Cape Town"" - verify","Kopli tn 1, 10412 Tallinn",10412,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-19:00,+372 5805 1852,https://pelmen.ee/,https://maps.google.com/?cid=6636110848551687459,pelmen-kasitoo-kohvik,1,59.441246,24.734928,ChIJ95y-wbiTkkYRIxUKOqgzGFw
,,,Mahe Punane Telemaja Kohvik,4.6,122,$,,Restaurant,restaurant; cheap-eats,temporarily closed; no hours,"Gonsiori tn 27, 10125 Tallinn",10125,,+372 662 8222,http://www.mahepunane.ee/,https://maps.google.com/?cid=17405594621499452327,mahe-punane-telemaja-kohvik,1,59.434165,24.770686,ChIJi5c1pJ-UkkYRp6vs5hYYjfE
,,,Ramen Taro Ülemiste,4.6,118,$$,Japanese,Ramen Restaurant,restaurant; asian,"possible second location of ""Ramen Taro"" (1.5 km away) - verify","Suur-Sõjamäe tn 4, 11415 Tallinn",11415,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-19:00,+372 335 7335,https://www.ramentaro2023.com/,https://maps.google.com/?cid=10097906274047120505,ramen-taro-ulemiste,2,59.421907,24.794422,ChIJ868Few7rkkYReVTEV0H4Iow
,,,Kanuti Resto,4.6,104,$$,,Restaurant,restaurant,temporarily closed; no hours,"Mere pst 6 e, 10111 Tallinn",10111,,+372 5627 1114,https://www.kanutiresto.ee/,https://maps.google.com/?cid=1842100728965396652,kanuti-resto,2,59.439860,24.754113,ChIJhXS3G36TkkYRrHh4Ztp0kBk
,,,Rollit Sushi,4.6,96,$$,Japanese,Sushi Restaurant,restaurant; asian,temporarily closed; no hours,"Kalaranna tn 8-2, 10415 Tallinn",10415,,+372 5666 3005,http://www.rollit.ee/,https://maps.google.com/?cid=7894121893567431147,rollit-sushi,2,59.447135,24.746577,ChIJreebn-2TkkYR64G4jwmOjW0
,,,Fries kiosk,4.6,54,$$,American,Hamburger Restaurant,restaurant,thin review count,"Aia tn 8, 10111 Tallinn",10111,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,+372 5376 5836,,https://maps.google.com/?cid=11924266223455606587,fries-kiosk,2,59.438061,24.751552,ChIJ3RYqJIuTkkYRO5dC6POAe6U
,,,Otaku,4.6,51,$,Japanese,Izakaya Restaurant,restaurant; asian; cheap-eats,thin review count,"West Annex, Kopli tn 4, 10412 Tallinn",10412,Mon closed; Tue closed; Wed 20:00-03:00; Thu 20:00-03:00; Fri 20:00-03:00; Sat 20:00-04:00; Sun closed,,,https://maps.google.com/?cid=11167276066319309347,otaku,1,59.441221,24.737319,ChIJM_buwLSTkkYRIxqvYWoi-po
,,,Siilisahver lõunarestoran,4.6,51,$,,Restaurant,restaurant; cheap-eats,temporarily closed; thin review count; no hours,"Maakri tn 19-3 korrus, 10145 Tallinn",10145,,+372 5656 1799,https://www.facebook.com/pages/category/Restaurant/SiiliSahver-2159253667645412/,https://maps.google.com/?cid=8613617060771235753,siilisahver-lounarestoran,1,59.433317,24.760115,ChIJSc_796mTkkYRqYeDchS3iXc
,,,Kiisu Kohvik,4.6,44,$,,Restaurant,restaurant; cheap-eats,thin review count,"Kassi tn 4, 12618 Tallinn",12618,Mon 08:00-15:00; Tue 08:00-15:00; Wed 08:00-15:00; Thu 08:00-15:00; Fri 08:00-15:00; Sat closed; Sun closed,,,https://maps.google.com/?cid=10391292009401351704,kiisu-kohvik,1,59.401871,24.646999,ChIJ-V-h4WeVkkYRGP648QZJNZA
,,,Pelmen Balti Jaam,4.6,42,$$,Eastern European,Eastern European Restaurant,restaurant,thin review count,"Balti jaama lilleputkad, Kopli tn 4c, 10412 Tallinn",10412,Mon 10:30-18:30; Tue 10:30-18:30; Wed 10:30-18:30; Thu 10:30-18:30; Fri 10:30-18:30; Sat 10:30-16:55; Sun 10:30-16:55,,,https://maps.google.com/?cid=4792350011421200775,pelmen-balti-jaam,2,59.441002,24.735589,ChIJ9RhxURGTkkYRh5EZxvHYgUI
,,,Värav Volta,4.6,41,$$,,Breakfast Restaurant,restaurant,thin review count,"Volta tn 1a, 10411 Tallinn",10411,Mon 08:00-17:00; Tue 08:00-17:00; Wed 08:00-17:00; Thu 08:00-17:00; Fri 08:00-17:00; Sat 09:00-16:00; Sun 09:00-16:00,,,https://maps.google.com/?cid=17644475813838682176,varav-volta,2,59.445514,24.723502,ChIJX1xwsUOTkkYRQHjTq0TF3fQ
,,,Port Resto & Kondiiter,4.6,38,$,,Restaurant,restaurant; cheap-eats,temporarily closed; thin review count; no hours,"Laeva tn 1, 10111 Tallinn",10111,,+372 5679 1121,https://www.facebook.com/profile.php?id=61554864201621,https://maps.google.com/?cid=10968059404902372697,port-resto-kondiiter,1,59.441097,24.757968,ChIJI_yzXb2TkkYRWZWW4OpfNpg
,,,Marhaba,4.6,36,$,Middle Eastern,Middle Eastern Restaurant,restaurant; cheap-eats,temporarily closed; thin review count; no hours,"Tare tn 14, 10135 Tallinn",10135,,+372 5804 1559,,https://maps.google.com/?cid=151849201594673717,marhaba,1,59.423039,24.751025,ChIJ52k9YmqVkkYRNSp6WAt6GwI
,,,Bill the Butcher Solaris,4.6,29,$$,,Fast Food Restaurant,restaurant,thin review count,"Estonia pst 9, 10143 Tallinn",10143,Mon 10:45-21:00; Tue 10:45-21:00; Wed 10:45-21:00; Thu 10:45-21:00; Fri 10:45-22:00; Sat 10:45-22:00; Sun 11:00-21:00,+372 5596 4990,,https://maps.google.com/?cid=2751705729303352598,bill-the-butcher-solaris,2,59.433340,24.751781,ChIJVXUsLgCVkkYRFpWIGcgFMCY
,,,Restoran Olde Hansa,4.5,12238,$$$,,Restaurant,restaurant,"possible second location of ""HAN's Restoran"" (0.9 km away) - verify","Vana turg 1, 10140 Tallinn",10140,Mon 11:00-00:00; Tue 11:00-00:00; Wed 11:00-00:00; Thu 11:00-00:00; Fri 11:00-00:00; Sat 11:00-00:00; Sun 11:00-00:00,+372 627 9020,http://www.oldehansa.com/,https://maps.google.com/?cid=17345284877487964765,restoran-olde-hansa,3,59.436670,24.745920,ChIJn6UcG2KTkkYRXQKgYrLUtvA
,,,Restaurant Argentina,4.5,3106,$$$,Argentinian,Argentinian Restaurant,restaurant,temporarily closed; no hours,"Valge Maja, Tartu mnt 63, 10115 Tallinn",10115,,+372 660 5177,https://argentiina.ee/,https://maps.google.com/?cid=484739581257730534,restaurant-argentina,3,59.429549,24.774147,ChIJ7aKAL5mUkkYR5klwtRQkugY
,,,Bruxx - New Belgian,4.5,2081,$$,Belgian,Belgian Restaurant,restaurant,"same address as published ""Pühaste Taproom"" - verify","Rotermanni tn 2, 10111 Tallinn",10111,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,+372 5551 9945,http://www.bruxx.ee/,https://maps.google.com/?cid=18332381487906897821,bruxx-new-belgian,2,59.438284,24.757757,ChIJ5ewg6NeTkkYRnT-jidWzaf4
,,,Humalakoda Pub Restaurant Brewery,4.5,1825,$$,,Restaurant,restaurant,"same address as published ""Cafe Cape Town"" - verify","Kopli tn 1, 10412 Tallinn",10412,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-19:00,+372 699 9960,http://www.humalakoda.ee/,https://maps.google.com/?cid=13137215231631702448,humalakoda-pub-restaurant-brewery,2,59.440698,24.735349,ChIJl0ckHX2TkkYRsDlCM6bDULY
,,,Lore Bistroo,4.5,1348,$$$,,Restaurant,restaurant,"same address as published ""KotKot"" - verify","Peetri tn 12, 10415 Tallinn",10415,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 13:00-20:00,+372 511 8613,http://lorebistroo.ee/,https://maps.google.com/?cid=12852526818647826149,lore-bistroo,3,59.452620,24.730812,ChIJE7kMbseTkkYR5V6vwwtZXbI
,,,Samsa Family Bakers,4.5,1041,$$,,Restaurant,restaurant,"same address as published ""Cafe Cape Town"" - verify","Toompuiestee 37A, Kopli tn 1, 10412 Tallinn",10412,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-17:00,+372 5550 0310,https://samsafamilybakers.ee/,https://maps.google.com/?cid=465153304036645646,samsa-family-bakers,2,59.441091,24.736323,ChIJT7KMjFyUkkYRDhs0LXeOdAY
,,,Meat&Fire (Türgi BBQ),4.5,950,$$,Middle Eastern,Turkish Restaurant,restaurant,"same address as published ""Burger Box"" - verify","Kopli tn 4a, 10412 Tallinn",10412,Mon 11:00-01:00; Tue 11:00-01:00; Wed 11:00-01:00; Thu 11:00-01:00; Fri 11:00-02:00; Sat 11:00-02:00; Sun 11:00-01:00,+372 5334 0626,https://turgibbq.ee/,https://maps.google.com/?cid=16657677165777058130,meat-fire-turgi-bbq,2,59.441284,24.736932,ChIJv5NyQZKTkkYRUvlGSSD1K-c
,,,KAI Estonia,4.5,736,$$,Japanese,Restaurant,restaurant; asian,temporarily closed; no hours,"Mere pst 20c, 10111 Tallinn",10111,,+372 755 6000,http://kairesto.ee/,https://maps.google.com/?cid=10509044950529155209,kai-estonia,2,59.448160,24.753303,ChIJNWPMs3GTkkYRiSDnBLSg15E
,,,Argo baar,4.5,735,$$,Eastern European,Eastern European Restaurant,restaurant,"same address as published ""Magussoolane"" - verify","F. R. Faehlmanni tn 3, 10125 Tallinn",10125,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,+372 601 5660,http://argoresto.ee/,https://maps.google.com/?cid=5850502670185337836,argo-baar,2,59.435178,24.769793,ChIJBdogx4-UkkYR7BPfZS4pMVE
,,,Siesta Tapas & Bar,4.5,430,$$,,Restaurant,restaurant,"same address as published ""Pühaste Taproom"" - verify","Rotermanni tn 2, 10111 Tallinn",10111,Mon 16:00-00:00; Tue 16:00-00:00; Wed 16:00-00:00; Thu 16:00-00:00; Fri 13:00-02:00; Sat 13:00-02:00; Sun 13:00-00:00,+372 5454 0181,https://siestatallinn.ee/,https://maps.google.com/?cid=15006420819921998140,siesta-tapas-bar,2,59.438611,24.758137,ChIJsVOU20yTkkYRPBF6cTqEQdA
,,,Bosphorus,4.5,343,$$,,Cafe,coffee,temporarily closed; no hours,"Narva mnt 7d, 10117 Tallinn",10117,,+372 669 6782,https://www.facebook.com/boshorus.tallinn,https://maps.google.com/?cid=2156086570432478083,bosphorus,2,59.438030,24.760957,ChIJWWLvHF6TkkYRgzue90_16x0
,,,Barbarea,4.5,316,$$$,,Restaurant,restaurant,temporarily closed; no hours,"Marati tn 5, 11713 Tallinn",11713,,+372 5887 9777,https://barbarea.ee/,https://maps.google.com/?cid=7983750184864934090,barbarea,3,59.456193,24.674781,ChIJ-Yd5kWeTkkYRymhVUH76y24
,,,Magnet Lounge,4.5,259,$$,,Bar,pub,"same address as published ""La Boulangerie"" - verify","Poordi 3, 10156 Tallinn",10156,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-02:00; Sat 12:00-02:00; Sun 12:00-23:00,+372 5376 6679,http://www.magnetlounge.ee/,https://maps.google.com/?cid=17618434388427440789,magnet-lounge,2,59.441544,24.754686,ChIJjQ3olmaTkkYRlYK-1LpAgfQ
,,,Restoran Merineitsi,4.5,197,$$$$,,Restaurant,restaurant; fine-dining,no hours,"Viru väljak 4, 10111 Tallinn",10111,,+372 680 9300,https://www.facebook.com/RestoranMerineitsi,https://maps.google.com/?cid=10761133316416035390,restoran-merineitsi,4,59.436632,24.754494,ChIJYcSJVWCTkkYRPlqZgbw5V5U
,,,Amici Resto & Pizzeria,4.5,184,$$,Italian,Italian Restaurant,restaurant,temporarily closed; no hours,"Amici resto & pizzeria, Tartu mnt 84a, 10112 Tallinn",10112,,+372 523 2315,https://amici.ee/,https://maps.google.com/?cid=7142269937111130409,amici-resto-pizzeria,2,59.425382,24.780925,ChIJeyxM7XuVkkYRKeF1m6pwHmM
,,,UMA Restoran,4.5,146,$$$,Asian,Asian Restaurant,restaurant; asian,"same address as published ""KotKot"" - verify","Peetri tn 12, 10415 Tallinn",10415,Mon closed; Tue 17:30-22:00; Wed 17:30-22:00; Thu 17:30-22:00; Fri 17:30-23:00; Sat 17:30-23:00; Sun closed,+372 5455 0200,https://www.umaresto.ee/,https://maps.google.com/?cid=934052122290113043,uma-restoran,3,59.452410,24.730495,ChIJkTHCSleTkkYRE0rN1nRr9gw
,,cafe-tempo,Cafe Tempo,4.5,109,$$,,Restaurant,restaurant,already published,"Reisijate tn 62-3, 10412 Tallinn",10412,Mon 17:00-23:00; Tue 17:00-23:00; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-23:00; Sat 16:00-23:00; Sun closed,+372 5397 9111,https://cafetempo.ee/,https://maps.google.com/?cid=17614984719122248807,cafe-tempo-2,2,59.441043,24.733447,ChIJ4xRpZQCTkkYRZzQ3G0b_dPQ
,,,HAN’s Street Food BALTI,4.5,91,$$,Chinese,Chinese Restaurant,restaurant; asian,"possible second location of ""HAN's Restoran"" (1.7 km away) - verify","Kopli tn 1, 10412 Tallinn",10412,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,,https://www.instagram.com/hans_streetfood,https://maps.google.com/?cid=15534941323969148700,hans-street-food-balti,2,59.441242,24.734908,ChIJ1fbG_TWTkkYRHLe3ldMyl9c
,,,SÕÕRIKU JAAM (Balti Jaama Turg),4.5,82,,,Food,restaurant,"same address as published ""Cafe Cape Town"" - verify; may not be a restaurant","Balti Jaama Turg, Kopli tn 1, 10412 Tallinn",10412,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-17:00,+372 552 1559,https://www.soorikujaam.ee/,https://maps.google.com/?cid=3363718882483176388,sooriku-jaam-balti-jaama-turg,,59.441173,24.735951,ChIJsRgOT26TkkYRxAOveoBUri4
,,,Ruchi Restoran,4.5,59,$$,Thai,Indian Restaurant,restaurant; asian,thin review count,"Kalaranna tn 8-4, 10415 Tallinn",10415,Mon 10:30-22:00; Tue 10:30-22:00; Wed 10:30-22:00; Thu 10:30-22:00; Fri 10:30-22:00; Sat 10:30-22:00; Sun 10:30-22:00,+372 5590 5974,https://www.ruchiresto.ee/en/,https://maps.google.com/?cid=14794707609132629753,ruchi-restoran,2,59.447297,24.746325,ChIJO1w2zJ2TkkYR-X4eTi9cUc0
,,,Amijami Sushi Haabersti,4.5,47,$$,Japanese,Sushi Restaurant,restaurant; asian,thin review count,"Amijami Sushi, Lahepea tn 11, 10617 Tallinn",10617,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-22:00; Sat 11:30-22:00; Sun 11:30-22:00,+372 5559 5560,https://tellimus.amijami.ee/amijami-sushi-haabersti,https://maps.google.com/?cid=1460874298086352733,amijami-sushi-haabersti,2,59.433256,24.684680,ChIJGxvvapiVkkYRXWfvHm8RRhQ
,,,Resto Seitse,4.5,31,$,,Bistro,restaurant; cheap-eats,thin review count,"Järvevana tee 7b, 10112 Tallinn",10112,Mon 11:00-15:00; Tue 11:00-15:00; Wed 11:00-15:00; Thu 11:00-15:00; Fri 11:00-15:00; Sat closed; Sun closed,+372 5194 5025,https://www.facebook.com/profile.php?id=100040334874991,https://maps.google.com/?cid=2029718033859163942,resto-seitse,1,59.414315,24.762084,ChIJP6mfAWOVkkYRJjdhQswBKxw
,,,Rabbit Hole Resto,4.5,25,$$,,Restaurant,restaurant,thin review count,"Sauna tn 5, 10140 Tallinn",10140,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 5802 3808,,https://maps.google.com/?cid=13394526451468862081,rabbit-hole-resto,2,59.436673,24.748386,ChIJ20Bjr0iTkkYRgQJgItfq4rk
,,f-hoone,F-Hoone,4.4,6498,$$,,Restaurant,restaurant,already published,"Telliskivi tn 60a-4, 10412 Tallinn",10412,Mon 10:00-23:00; Tue 10:00-23:00; Wed 10:00-23:00; Thu 10:00-23:00; Fri 10:00-00:00; Sat 10:00-00:00; Sun 10:00-22:00,+372 5322 6855,http://www.fhoone.ee/,https://maps.google.com/?cid=7552922166330042039,f-hoone-2,2,59.439709,24.729211,ChIJQZ7mwn2TkkYRt6ZGdLFe0Wg
,,,Pirosmani Restaurant,4.4,2995,$$,Eastern European,Eastern European Restaurant,restaurant,"possible second location of ""Pirosmani"" (8.0 km away) - verify","Üliõpilaste tee 1, 12616 Tallinn",12616,Mon 10:00-23:00; Tue 10:00-23:00; Wed 10:00-23:00; Thu 10:00-23:00; Fri 10:00-23:00; Sat 10:00-23:00; Sun 10:00-23:00,+372 639 3246,http://pirosmani.ee/,https://maps.google.com/?cid=7851879494271060344,pirosmani-restaurant,2,59.392525,24.673853,ChIJcVOw8QaVkkYReEkzi8x692w
,,,Restaurant Munga Kelder,4.4,1872,$$,Italian,Restaurant,restaurant,no hours,"Vene tn 12a, 10123 Tallinn",10123,,+372 644 4614,http://www.mungakelder.ee/,https://maps.google.com/?cid=17967088351032378638,restaurant-munga-kelder,2,59.437761,24.747660,ChIJ2TO3KGKTkkYRDgVYW6nrV_k
,,,One Sixty Smokehouse,4.4,1550,$$,Barbecue,Barbecue Restaurant,restaurant,"same address as published ""Pudel"", ""Q Pizza Jaam"", ""Telliskivi Šašlõkk"" - verify","Telliskivi tn 62, 10412 Tallinn",10412,Mon 16:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-20:00,+372 601 9007,https://www.onesixty.ee/,https://maps.google.com/?cid=3570843458714064645,one-sixty-smokehouse,2,59.440799,24.731100,ChIJWULez_qTkkYRBdct4TQvjjE
,,,R14,4.4,1311,$$$,,Restaurant,restaurant,"same address as published ""Gobi"" - verify","Rotermanni tn 14, 10111 Tallinn",10111,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-00:00; Sat 12:00-00:00; Sun 12:00-21:00,+372 5855 8120,https://www.r14.ee/,https://maps.google.com/?cid=13169191903893654881,r14,3,59.439258,24.757952,ChIJ0y_LzWCTkkYRYQ2IYkNewrY
,,pirosmani,Pirosmani,4.4,1176,$$,Eastern European,Eastern European Restaurant,restaurant,already published,"Tartu mnt 157, 10112 Tallinn",10112,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-23:00; Sat 10:00-23:00; Sun 11:00-22:00,+372 609 9778,http://pirosmani.ee/,https://maps.google.com/?cid=10719194729253050334,pirosmani-2,2,59.402619,24.813618,ChIJiaBl4UHrkkYR3hdeQ9A6wpQ
,,,VLND Burger Balti Jaama Turul,4.4,813,$$,American,Hamburger Restaurant,restaurant,"same address as published ""Cafe Cape Town"" - verify","Kopli tn 1, 10412 Tallinn",10412,"Mon 11:00-15:00, 16:00-20:00; Tue 11:00-15:00, 16:00-20:00; Wed 11:00-15:00, 16:00-20:00; Thu 11:00-15:00, 16:00-20:00; Fri 11:00-15:00, 16:00-20:00; Sat 11:00-15:00, 16:00-20:00; Sun 11:00-15:00, 16:00-18:00",+372 5397 7171,http://vlndburger.ee/,https://maps.google.com/?cid=8895630995944388589,vlnd-burger-balti-jaama-turul,2,59.441142,24.735023,ChIJlUWVYqmTkkYR7Tc4fkKhc3s
,,,Shaurma Kebab,4.4,792,$,Middle Eastern,Turkish Restaurant,restaurant; cheap-eats,"possible second location of ""Shaurma Kebab Linnamäe"" (10.9 km away) - verify","Sõpruse pst 210a, 13416 Tallinn",13416,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,+372 5846 9090,https://shaurmakebab.ee/et,https://maps.google.com/?cid=13659084130139887157,shaurma-kebab,1,59.403510,24.698650,ChIJq42AxIyVkkYRNdYpvqXQjr0
,,fotografiska,Fotografiska Tallinn Restaurant & Rooftop Bar,4.4,618,,,Restaurant,restaurant,already published,"Telliskivi tn 60a-8, 10412 Tallinn",10412,Mon closed; Tue 18:00-00:00; Wed 18:00-00:00; Thu 18:00-00:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-18:00,+372 5745 0922,https://tallinn.fotografiska.com/en/restaurants/fotografiska-restaurant,https://maps.google.com/?cid=1801512774774097603,fotografiska-tallinn-restaurant-rooftop-bar,,59.438356,24.728441,ChIJ-1KlnkqVkkYRwwa95lJCABk
,,,Sesoon,4.4,614,,,Restaurant,restaurant,no hours,"Kalma tn 9, 10414 Tallinn",10414,,+372 5866 5558,http://kohviksesoon.ee/,https://maps.google.com/?cid=8822835648206940515,sesoon,,59.443041,24.735568,ChIJQWJxZnuTkkYRYykH00YCcXo
,,,NOY City,4.4,478,$$,Mediterranean,Mediterranean Restaurant,restaurant,temporarily closed; no hours,"Tuukri tn 26-10151, 10151 Tallinn",10151,,+372 640 0325,,https://maps.google.com/?cid=16657676426338226220,noy-city,2,59.439465,24.766207,ChIJmQFCtl2TkkYRLNBJH3T0K-c
,,,Armudu Peetri,4.4,432,$$,Middle Eastern,Restaurant,restaurant,outside Tallinn (Peetri),"Veesaare tee 2, 75312 Peetri",75312,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-22:00,+372 600 8683,https://www.restoranarmudu.ee/et,https://maps.google.com/?cid=6533068993291108235,armudu-peetri,2,59.401997,24.811497,ChIJv1ro0arrkkYRiz88vqIfqlo
,,,Urban bar tallinn,4.4,368,$$,,Bar,pub,temporarily closed; no hours,"Roseni tn 9, 10111 Tallinn",10111,,+372 5884 8575,http://www.urbanbar.ee/,https://maps.google.com/?cid=13353890689410398787,urban-bar-tallinn,2,59.439242,24.755018,ChIJv7xRSXiTkkYRQ_qzf9SMUrk
,,,Tšungel,4.4,265,$$,,Restaurant,restaurant,"same address as published ""Cafe Cape Town"" - verify","Kopli tn 1, 10412 Tallinn",10412,Mon 14:00-23:00; Tue 12:00-23:00; Wed 12:00-03:00; Thu 12:00-03:00; Fri 12:00-04:00; Sat 12:00-04:00; Sun 12:00-22:00,+372 5367 5499,http://tsungel.ee/,https://maps.google.com/?cid=16606972395884575688,tsungel,2,59.440862,24.733795,ChIJfzlNPmaTkkYRyPtqE2jRd-Y
,,,Loco Rolls,4.4,256,$$,,Restaurant,restaurant,"same address as published ""Cafe Cape Town"" - verify","Kopli tn 1, 10412 Tallinn",10412,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,+372 5686 8038,https://locorolls.ee/,https://maps.google.com/?cid=11584100566089547989,loco-rolls,2,59.441031,24.735306,ChIJpbgwBn2TkkYR1UAr9Bb-wqA
,,,JENK BBQ,4.4,234,$$$,,Restaurant,restaurant,"same address as published ""Gobi"" - verify","Rotermanni tn 14, 10111 Tallinn",10111,Mon 17:00-00:00; Tue 17:00-00:00; Wed 17:00-00:00; Thu 17:00-00:00; Fri 17:00-01:00; Sat 17:00-01:00; Sun closed,+372 5377 1108,https://www.jenkbbq.ee/,https://maps.google.com/?cid=858039731479007763,jenk-bbq,3,59.439013,24.757129,ChIJAdTEId2TkkYRE1L69ZZe6As
,,,Spice Wagon,4.4,135,$$,Indian,Indian Restaurant,restaurant; asian,"same address as published ""Pudel"", ""Q Pizza Jaam"", ""Telliskivi Šašlõkk"" - verify; temporarily closed; no hours","Telliskivi tn 62, 10412 Tallinn",10412,,+372 565 5001,https://www.facebook.com/indiarestoran/,https://maps.google.com/?cid=13200727592415021735,spice-wagon,2,59.440528,24.730591,ChIJeWFVwX2TkkYRp0qYCs5nMrc
,,,Neko Sushi Delivery & Takeaway in Tallinn,4.4,117,,,Delivery Restaurant,restaurant,may not be a restaurant,"J. Kunderi tn 35a, 10121 Tallinn",10121,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,+372 5558 0030,http://www.neko.ee/,https://maps.google.com/?cid=8989469303085154654,neko-sushi-delivery-takeaway-in-tallinn,,59.431003,24.776492,ChIJkb_h8leTkkYRXkGr8bMCwXw
,,,Malatang & Hotpot by HAN’s,4.4,92,$$,Asian,Asian Restaurant,restaurant; asian,"possible second location of ""HAN's Restoran"" (0.5 km away) - verify","Viru väljak 4, 10111 Tallinn",10111,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,+372 503 7448,,https://maps.google.com/?cid=3260881890769730328,malatang-hotpot-by-hans,2,59.435809,24.755241,ChIJNREIxjaTkkYRGHvVgc36QC0
,,,Peetri kõrts,4.4,89,$,,Restaurant,restaurant; cheap-eats,outside Tallinn (Peetri),"Peetri tee 19, 75312 Peetri",75312,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 15:00-22:00; Sun closed,+372 609 9989,http://korts.tipp24.ee/,https://maps.google.com/?cid=3127183426662117982,peetri-korts,1,59.395132,24.815125,ChIJ-SQlkxTrkkYRXjKvDcL8ZSs
