name,category,cuisine,rating,reviews,price,status,address,postal_code,city,phone,website,opening_hours,tags,latitude,longitude,maps_url,place_id
Shaurma Kebab,Middle Eastern Restaurant,Middle Eastern,3.9,176,$,Open,Suur-Karja tn 18a,10146,Tallinn,+372 5552 5529,https://shaurmakebab.ee/et,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-06:00; Sat 11:00-06:00; Sun 11:00-23:00,Fast Food Restaurant; Middle Eastern Restaurant; Turkish Restaurant; Eastern European Restaurant; European Restaurant,59.434469,24.746526,https://maps.google.com/?cid=4650898713326422780,ChIJz0Hy8f-VkkYR_Iok_rxPi0A
Royal Asian Restoran,Asian Restaurant,Asian,3.9,152,$$,Open,Kaarli pst 9,10119,Tallinn,+372 5636 3463,http://www.royalasianrestoran.com/,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,Asian Restaurant,59.431988,24.741183,https://maps.google.com/?cid=16340700550474014697,ChIJqZBZLCSVkkYR6Z8I7JLUxeI
Restoran Mangal Grill Tähesaju,Family Restaurant,,3.9,129,$$,Open,Tähesaju tee 1,13917,Tallinn,+372 5888 8911,https://mangalgrill.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-21:00; Sat 12:00-21:00; Sun 12:00-21:00,Family Restaurant,59.441645,24.849572,https://maps.google.com/?cid=6579609947170727520,ChIJGyiHkHXtkkYRYOa8_WJ4T1s
Virbi Peetri Pizza,Restaurant,,3.9,104,$,Open,Virbi tn 8,13629,Tallinn,+372 5302 2278,http://peetripizza.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-23:00,,59.441094,24.843066,https://maps.google.com/?cid=4231729948651385656,ChIJbWVHVMfskkYROHO_tvcfujo
Sushi House Kristiine,Takeout Restaurant,,3.9,96,$$,Open,Endla tn 53,10615,Tallinn,+372 5831 1412,http://sushihouse.ee/,Mon 10:30-21:30; Tue 10:30-21:30; Wed 10:30-21:30; Thu 10:30-21:30; Fri 10:30-21:30; Sat 10:30-21:30; Sun 10:30-21:31,Meal Takeaway,59.427488,24.715696,https://maps.google.com/?cid=14743378001016724399,ChIJpbBmdg-VkkYRrxvpmy0Am8w
MEZE Viru Keskus Food Hall,Restaurant,,3.9,77,$$,Open,Viru väljak 4,10111,Tallinn,+372 5611 1650,http://www.meze.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,,59.436485,24.754911,https://maps.google.com/?cid=335106005565953491,ChIJX_5Cg_GTkkYR09Xb9yKJpgQ
Sushiro Kesklinn,Japanese Restaurant,Japanese,3.9,49,$,Open,Viru 13-15,10111,Tallinn,+372 5629 3777,https://wolt.com/et/est/tallinn/restaurant/sushiro-vanalinn,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,Japanese Restaurant,59.436783,24.749206,https://maps.google.com/?cid=17607179778037207498,ChIJJc1jRZOVkkYRylFZprhEWfQ
Plus Kohvik Ülemiste Tervisemaja 1,Restaurant,,3.9,45,$,Open,"Ülemiste City, Valukoja tn 7",11415,Tallinn,+372 5885 9505,http://pluskohvikud.ee/,Mon 10:00-16:00; Tue 10:00-16:00; Wed 10:00-16:00; Thu 10:00-16:00; Fri 10:00-16:00; Sat closed; Sun closed,,59.420663,24.806556,https://maps.google.com/?cid=8561827812931921949,ChIJa_Oh5xXrkkYRHejdiQi50XY
MySushi Pirita Keskus,Restaurant,,3.9,30,$$,Open,Merivälja tee 24,12112,Tallinn,+372 5777 7720,https://takeaway-pirita.mysushi.menu/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,,59.468688,24.835210,https://maps.google.com/?cid=17913200185837469820,ChIJhe_E2A-TkkYRfMBNK6l4mPg
Padellino,Italian Restaurant,Italian,3.9,29,$$,Temporarily closed,Suur-Karja tn 11,10140,Tallinn,,,,Italian Restaurant; European Restaurant,59.435669,24.746479,https://maps.google.com/?cid=16242702949350269802,ChIJ86EdXACVkkYRamM2YEasaeE
Foodstop OÜ,Restaurant,,3.9,28,$,Open,Lastekodu tn 46,10112,Tallinn,+372 514 0554,,Mon 07:30-20:00; Tue 07:30-20:00; Wed 07:30-20:00; Thu 07:30-20:00; Fri 07:30-20:00; Sat 07:30-20:00; Sun 07:30-20:00,,59.427408,24.774014,https://maps.google.com/?cid=2326696805693464809,ChIJbQHyZ6iUkkYR6SBl22oWSiA
McDonald's Viru,Fast Food Restaurant,American,3.8,10388,$,Open,Viru 24,10140,Tallinn,+372 5561 7011,https://www.mcdonalds.ee/,Mon 07:00-01:00; Tue 07:00-01:00; Wed 07:00-01:00; Thu 07:00-04:00; Fri 07:00-05:00; Sat 07:00-05:00; Sun 07:00-01:00,Fast Food Restaurant; Hamburger Restaurant; American Restaurant,59.436475,24.749878,https://maps.google.com/?cid=17321614607265636669,ChIJ8QEOwGGTkkYRPSFJIra8YvA
KFC,Chicken Restaurant,,3.8,1843,$$,Open,Endla tn 45,10615,Tallinn,+372 5345 9609,https://kfc.ee/,Mon 09:00-00:00; Tue 09:00-00:00; Wed 09:00-00:00; Thu 09:00-00:00; Fri 09:00-04:00; Sat 09:00-04:00; Sun 09:00-00:00,Chicken Restaurant,59.427325,24.723099,https://maps.google.com/?cid=10242591019047393748,ChIJr4ICHpuVkkYR1BntpUP-JI4
KFC Ülemiste Centre,Chicken Restaurant,,3.8,1698,$$,Open,Suur-Sõjamäe tn 4,11415,Tallinn,+372 5303 3362,https://kfc.ee/,Mon 09:00-22:00; Tue 09:00-22:00; Wed 09:00-22:00; Thu 09:00-22:00; Fri 09:00-22:00; Sat 09:00-22:00; Sun 09:00-22:00,Chicken Restaurant,59.422498,24.793846,https://maps.google.com/?cid=6542904617675286663,ChIJ6U8vlt3rkkYRh2jMfxURzVo
Hesburger Tallinn Sõle,Hamburger Restaurant,American,3.8,1009,,Open,Sõle tn 25a-1,10614,Tallinn,+372 5553 7735,https://www.hesburger.ee/restoranid?tid=1290,Mon 08:00-23:00; Tue 08:00-23:00; Wed 08:00-23:00; Thu 08:00-23:00; Fri 08:00-23:00; Sat 08:00-23:00; Sun 08:00-23:00,Hamburger Restaurant; Fast Food Restaurant; Meal Takeaway; American Restaurant,59.437802,24.708578,https://maps.google.com/?cid=6285676588134630542,ChIJnVKjfH6UkkYRjgTB0I01O1c
Domino's Pizza Mustamäe Keskus,Pizza Restaurant,Pizza,3.8,809,$$,Open,A. H. Tammsaare tee 104a,12918,Tallinn,+372 633 3303,https://dominospizza.ee/et/tallinn/,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-23:00; Sat 10:00-23:00; Sun 10:00-22:00,Pizza Restaurant; Fast Food Restaurant,59.408273,24.689706,https://maps.google.com/?cid=16327794566733054257,ChIJ0z6sQaaVkkYRMUGta6b6l-I
McDonald's,Fast Food Restaurant,,3.8,785,$,Open,J. Smuuli tee 43-1,11415,Tallinn,+372 5394 3802,https://mcdonalds.ee/,Mon 07:00-00:00; Tue 07:00-00:00; Wed 07:00-00:00; Thu 07:00-00:00; Fri 07:00-00:00; Sat 07:00-00:00; Sun 07:00-00:00,Fast Food Restaurant,59.428882,24.838464,https://maps.google.com/?cid=6006799600646548052,ChIJV8jphKftkkYRVOp-UWlwXFM
KFC Tondi,Fast Food Restaurant,,3.8,670,$$,Open,A. H. Tammsaare tee 62,11316,Tallinn,+372 5323 9972,https://www.kfc.ee/,Mon 09:00-23:00; Tue 09:00-23:00; Wed 09:00-23:00; Thu 09:00-23:00; Fri 09:00-23:00; Sat 09:00-23:00; Sun 09:00-23:00,Fast Food Restaurant; Chicken Restaurant,59.402868,24.713620,https://maps.google.com/?cid=11982857096460826400,ChIJV9fAIrCVkkYRIPfQlAqpS6Y
Viru Kebab baar,Turkish Restaurant,Turkish,3.8,549,$,Open,Viru 17,10140,Tallinn,,,Mon 10:00-06:00; Tue 10:00-06:00; Wed 10:00-06:00; Thu 10:00-06:00; Fri 10:00-06:00; Sat 10:00-06:00; Sun 10:00-06:00,Fast Food Restaurant; Turkish Restaurant,59.436626,24.749635,https://maps.google.com/?cid=12604187826891792217,ChIJh_Wkd4eTkkYRWR8weAwS664
MySushi Stockmann,Sushi Restaurant,Japanese,3.8,489,$$,Open,Liivalaia tn 53,10145,Tallinn,+372 788 8887,https://stockmann.mysushi.ee/,Mon 11:30-20:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-21:00; Sat 12:00-21:00; Sun 12:00-19:00,Sushi Restaurant; Cafe; Japanese Restaurant; Meal Takeaway,59.432655,24.762085,https://maps.google.com/?cid=14779060550721962739,ChIJx4rzYV-TkkYR84LFn0TFGc0
Chi Nautica,Asian Restaurant,Asian,3.8,469,$$,Open,Lootsi tn 12a,10151,Tallinn,+372 631 1909,https://www.chirestoran.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-21:00,Asian Restaurant,59.441109,24.761423,https://maps.google.com/?cid=11187460731744618185,ChIJGyq-eWeTkkYRyQZFBkPYQZs
F.Burger,Hamburger Restaurant,American,3.8,351,$$,Open,Viru väljak 4-6,10111,Tallinn,+372 5345 5542,http://fburger.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-20:00,Hamburger Restaurant; Fine Dining Restaurant; Coffee Shop; Cafe; American Restaurant; Food Store,59.436233,24.755768,https://maps.google.com/?cid=17437920684789092005,ChIJUfYMCRDtkkYRpU5KBnnw__E
"Laif Karaoke Club & Restoran ""Monroe""",Restaurant,,3.8,310,$$,Open,Lai 5,10133,Tallinn,+372 5341 1541,,Mon closed; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-23:00; Fri 12:00-05:00; Sat 12:00-05:00; Sun 09:00-21:00,Catering Service; Food Delivery; Night Club; Bar; Service,59.438588,24.743969,https://maps.google.com/?cid=11717864111285126074,ChIJxehxV2KTkkYRusNyR1M3nqI
Little India In Mustamäe Center,Indian Restaurant,Indian,3.8,246,$$,Open,A. H. Tammsaare tee 104a,12918,Tallinn,+372 602 3346,http://www.littleindia.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-21:00,Indian Restaurant,59.408477,24.688110,https://maps.google.com/?cid=16498145773843055155,ChIJG0FstPmUkkYRMwKHnisw9eQ
NuFace Balti Jaama turg,Chinese Restaurant,Chinese,3.8,173,$,Open,Kopli tn 1,10412,Tallinn,+372 5781 8540,http://www.nuface.ee/,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,Chinese Restaurant; Asian Restaurant,59.441214,24.734542,https://maps.google.com/?cid=13566943557711960002,ChIJj8wi57WTkkYRwhcy9Uh3R7w
MySushi Magistrali,Sushi Restaurant,Japanese,3.8,160,$$,Open,Sõpruse pst 201/203,13419,Tallinn,+372 711 8800,http://magistral.mysushi.ee/,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-22:00; Sat 12:00-22:00; Sun 12:00-21:00,Sushi Restaurant; Japanese Restaurant,59.401601,24.697653,https://maps.google.com/?cid=16968219148578888196,ChIJbb6eN-CVkkYRBJoGBmo5e-s
Nuudel Kesklinn,Asian Restaurant,Thai,3.8,94,$$,Open,Mardi tn 1,10145,Tallinn,+372 5676 4690,,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-20:00,Asian Restaurant; Thai Restaurant,59.430719,24.761913,https://maps.google.com/?cid=3108117300344202556,ChIJY4eHw7yVkkYRPCVDlzdAIis
MySushi Smuuli Maxima,Sushi Restaurant,Japanese,3.8,84,$$,Open,J. Smuuli tee 9,13628,Tallinn,+372 788 8877,https://smuuli.mysushi.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 12:00-21:00,Sushi Restaurant; Cafe; Meal Takeaway; Japanese Restaurant,59.443594,24.822901,https://maps.google.com/?cid=11907600742377519582,ChIJbZ2ALj3tkkYR3vmWOMlLQKU
BurX,Fast Food Restaurant,,3.8,68,$$,Open,Artelli tn 19,10621,Tallinn,,,Mon 11:00-03:00; Tue 11:00-03:00; Wed 11:00-03:00; Thu 11:00-03:00; Fri 11:00-03:00; Sat 11:00-03:00; Sun 11:00-03:00,Fast Food Restaurant,59.416339,24.686040,https://maps.google.com/?cid=8385708588449939076,ChIJ1ceHPYeVkkYRhD6AJIgFYHQ
Sikupilli Pizzakiosk,Takeout Restaurant,,3.8,60,$$,Open,Tartu mnt 87,10112,Tallinn,+372 600 2009,https://www.pizzakiosk.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-21:00,Fast Food Restaurant; Meal Takeaway,59.426343,24.783440,https://maps.google.com/?cid=9662801709220640416,ChIJ8cG1PKqUkkYRoDYidfUqGYY
Marii Bistroo,Bistro,,3.8,43,$,Open,Mustamäe tee 16,10621,Tallinn,+372 5385 5017,,Mon 09:30-16:30; Tue 09:30-16:30; Wed 09:30-16:30; Thu 09:30-16:30; Fri 09:30-16:30; Sat closed; Sun closed,Bistro,59.422484,24.697719,https://maps.google.com/?cid=4852261510451019935,ChIJdcDlH2CUkkYRn8C7pyKyVkM
Tantra restaurant,Indian Restaurant,Indian,3.8,40,$$,Open,Nunne tn 7,10133,Tallinn,+372 675 5590,https://www.tantrarestoran.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12083657740984807712,Mon 12:00-22:30; Tue 12:00-22:30; Wed 12:00-22:30; Thu 12:00-22:30; Fri 12:00-22:30; Sat 12:00-22:30; Sun 12:00-22:30,Indian Restaurant,59.438490,24.742619,https://maps.google.com/?cid=5883344475849813401,ChIJbyjJsO6TkkYRme1IJqHWpVE
Burger King,Fast Food Restaurant,,3.7,1397,$,Open,Toompuiestee 37,10149,Tallinn,+372 5366 5977,http://www.burgerking.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-01:00; Sat 11:00-01:00; Sun 11:00-22:00,Fast Food Restaurant,59.440594,24.738143,https://maps.google.com/?cid=5599585752807487535,ChIJwfhV4H6TkkYRL7htBZO5tU0
Subway,Sandwich Shop,,3.7,260,$$,Open,"Tartu Mtn 101, Gate 7",10112,Tallinn,+372 5304 5945,https://restaurants.subway.com/et/eesti/tallinn/tartu-mtn-101?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=59862&utm_campaign=evergreen-2020&y_source=1_MTQ5MjM5NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Mon 06:00-20:00; Tue 06:00-20:00; Wed 06:00-20:00; Thu 06:00-20:00; Fri 06:00-21:00; Sat 06:00-21:00; Sun 06:00-21:00,Sandwich Shop; Fast Food Restaurant; Meal Takeaway,59.416348,24.801325,https://maps.google.com/?cid=8338951087144269836,ChIJ0SLd6FDrkkYRDHiXBNXnuXM
Vrapikohvik Wrap ́n ́Roll Balti Jaama Turul,Fast Food Restaurant,,3.7,127,$,Open,Kopli tn 1,10411,Tallinn,+372 5691 0050,https://www.vrapikohvik.ee/,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,Fast Food Restaurant,59.441067,24.735275,https://maps.google.com/?cid=9067602763364763775,ChIJORLH-XyTkkYRfwi1yquY1n0
LIT Magistrali,Takeout Restaurant,,3.7,98,$,Open,Sõpruse pst 201/203,13419,Tallinn,+372 755 5004,http://www.litwagon.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-22:00,Meal Takeaway,59.401202,24.697261,https://maps.google.com/?cid=6361151983498394930,ChIJwSZmCcmVkkYRMn2xsgZaR1g
Maama Pizza Kadaka,Pizza Restaurant,Pizza,3.7,75,$$,Open,Kadaka tee 177,12615,Tallinn,+372 677 5662,https://maamapizza.ee/,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,Pizza Restaurant,59.404615,24.657013,https://maps.google.com/?cid=16672222224284249126,ChIJPV-xsWaVkkYRJuzVnsehX-c
Tin Bhai Kebab And Curry,Restaurant,,3.7,63,$,Open,Akadeemia tee,12616,Tallinn,+372 5564 3944,,Mon 11:00-02:00; Tue 11:00-02:00; Wed 11:00-02:00; Thu closed; Fri closed; Sat 11:00-04:00; Sun 11:00-02:00,,59.396964,24.668578,https://maps.google.com/?cid=14821873867356129664,ChIJyRYVcdiVkkYRgEloscDfsc0
Hesburger Tallinn Viru tn.,Hamburger Restaurant,American,3.6,3418,,Open,Viru 27A,10148,Tallinn,+372 5850 1212,https://www.hesburger.ee/restoranid?tid=233,Mon 08:00-23:00; Tue 08:00-23:00; Wed 08:00-23:00; Thu 08:00-23:00; Fri 08:00-07:00; Sat 08:00-07:00; Sun 08:00-23:00,Hamburger Restaurant; Fast Food Restaurant; American Restaurant; Meal Takeaway,59.436741,24.751941,https://maps.google.com/?cid=15772995994784594705,ChIJIRAesmGTkkYREXvL0Enw5No
BabyBack Ribs & BBQ,American Restaurant,American,3.6,1038,$$,Open,Lootsi tn 7-10151,10151,Tallinn,+372 601 5544,https://babyback.ee/,Mon 11:00-20:00; Tue 11:00-20:00; Wed 11:00-20:00; Thu 11:00-20:00; Fri 11:00-20:00; Sat 11:00-20:00; Sun 11:00-19:30,American Restaurant,59.441460,24.761834,https://maps.google.com/?cid=17595169379422550089,ChIJrQ5hiF2TkkYRSbhPz1OZLvQ
Hesburger Tallinn Nurmenuku,Hamburger Restaurant,American,3.6,677,,Open,Järveotsa tee 71,13511,Tallinn,+372 5551 2809,https://www.hesburger.ee/restoranid?tid=1242,Mon 08:00-21:00; Tue 08:00-21:00; Wed 08:00-21:00; Thu 08:00-21:00; Fri 08:00-21:00; Sat 08:00-21:00; Sun 08:00-21:00,Hamburger Restaurant; Fast Food Restaurant; Meal Takeaway; American Restaurant,59.413987,24.654385,https://maps.google.com/?cid=4900280010451832743,ChIJM5QrK0mUkkYRp8_t6rRKAUQ
Chopsticks Mustamäe Keskus,Asian Restaurant,Asian,3.6,205,$$,Open,A. H. Tammsaare tee 104a,12918,Tallinn,+372 602 3347,http://www.chopsticks.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-21:00,Asian Restaurant,59.408507,24.689055,https://maps.google.com/?cid=10886720105119978187,ChIJ5RNgtPmUkkYRy5LHWkFmFZc
MySushi Apollo Plaza,Restaurant,,3.6,82,$$,Open,Hobujaama tn 5,10151,Tallinn,+372 5831 1711,https://takeaway-plaza.mysushi.menu/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,,59.438267,24.755964,https://maps.google.com/?cid=17194791094832217926,ChIJ0bY9jXqTkkYRRj-GGmYroO4
JETI's Tallinn,Restaurant,,3.6,63,,Open,Kuninga tn 8,10146,Tallinn,+372 655 7500,,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-21:00,,59.436508,24.744895,https://maps.google.com/?cid=10428393391217566786,ChIJiY3l-YeTkkYRQuSNjYkYuZA
Mama Shaurma,Shawarma Restaurant,Middle Eastern,3.6,57,$,Open,Kadaka tee 7,12611,Tallinn,+372 518 0852,,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 09:00-23:30; Sat 11:00-23:30; Sun 11:00-23:00,Shawarma Restaurant; Middle Eastern Restaurant,59.415949,24.678472,https://maps.google.com/?cid=14141057259881457454,ChIJJ7yn9_GVkkYRLmexw6cgP8Q
Sushi Vibes Kadaka,Takeout Restaurant,,3.6,29,$$,Open,Kadaka tee 7,12915,Tallinn,+372 518 0852,https://sushivibes.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Meal Takeaway,59.415737,24.678141,https://maps.google.com/?cid=8886340621939301817,ChIJX6FObNiVkkYRud3Qu7afUns
Vihmametsa restoran,Restaurant,,3.6,25,$$,Open,Tallinn,13517,Tallinn,,,Mon 10:00-19:00; Tue 10:00-19:00; Wed 10:00-19:00; Thu 10:00-19:00; Fri 10:00-19:00; Sat 10:00-19:00; Sun 10:00-19:00,,59.420135,24.660767,https://maps.google.com/?cid=13489297634006805100,ChIJi7AUVQCVkkYRbCp-kLqcM7s
"Amarillo Viru, Tallinn",Restaurant,,3.5,1723,$$,Open,Viru väljak 4,10111,Tallinn,+372 5680 9340,https://www.raflaamo.fi/fi/ravintola/tallinna/amarillo-viru-tallinna,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-23:00; Sat 11:00-23:00; Sun 11:00-21:00,,59.436489,24.754791,https://maps.google.com/?cid=17957650700128512635,ChIJv2Y4XGCTkkYRe2q0BStkNvk
Burger King,Fast Food Restaurant,,3.5,839,$,Open,Viru 23,10111,Tallinn,+372 5308 0125,https://burgerking.ee/,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-02:00; Sat 11:30-02:00; Sun 11:30-22:00,Fast Food Restaurant,59.436718,24.751227,https://maps.google.com/?cid=6656616973533568113,ChIJ1Qj3tkOTkkYRcdxNgd4NYVw
Maharaja Restaurant,Indian Restaurant,Indian,3.5,608,$$,Open,Harju 7,10146,Tallinn,+372 5699 0624,http://www.maharaja.ee/,Mon 11:00-22:30; Tue 11:00-22:30; Wed 11:00-22:30; Thu 11:00-22:30; Fri 11:00-22:30; Sat 11:00-22:30; Sun 11:00-22:30,Indian Restaurant; Family Restaurant; Vegetarian Restaurant,59.435431,24.744020,https://maps.google.com/?cid=12057731189217280453,ChIJtXKKPGKTkkYRxcFxyqGqVac
Cafe Velvet,Restaurant,,3.5,538,$$,Open,Supluse pst 1,11911,Tallinn,+372 5334 0200,http://cafevelvet.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-23:00,,59.471741,24.831129,https://maps.google.com/?cid=14648664397419102240,ChIJzSTvJNSSkkYRIMATUqiCSss
KFC Artius,Chicken Restaurant,,3.5,283,$$,Open,Narva mnt 5,10117,Tallinn,+372 5887 6162,https://kfc.ee/,Mon 09:00-00:00; Tue 09:00-00:00; Wed 09:00-00:00; Thu 09:00-00:00; Fri 09:00-04:00; Sat 09:00-04:00; Sun 09:00-00:00,Chicken Restaurant; Fast Food Restaurant,59.437610,24.757917,https://maps.google.com/?cid=11443713498215444347,ChIJ-feLEgCTkkYRe295lMs80J4
UusAasia Pirita,Restaurant,Japanese,3.5,200,$$,Open,"Pirita Keskus 2nd floor, Merivälja tee 24",11911,Tallinn,+372 5674 7153,http://www.uusaasia.ee/,Mon 10:30-22:00; Tue 10:30-22:00; Wed 10:30-22:00; Thu 10:30-22:00; Fri 10:30-22:00; Sat 10:30-22:00; Sun 10:30-22:00,Asian Restaurant; Sushi Restaurant; Japanese Restaurant; Indian Restaurant,59.468660,24.835084,https://maps.google.com/?cid=7670560848088118109,ChIJlRzPbh2TkkYRXbNPcnNOc2o
Kolm Tilli Tallinn,Pizza Restaurant,Pizza,3.5,184,$$,Open,Viru väljak 4,10111,Tallinn,+372 550 1333,https://sevensons.ee/kohad/kolm-tilli-tallinn/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,Pizza Restaurant,59.436008,24.754697,https://maps.google.com/?cid=10586115910045013527,ChIJb23Lm26TkkYRFxZYIVVw6ZI
Nuudel Mustamäe,Thai Restaurant,Thai,3.5,60,$,Open,Akadeemia tee 21b,12618,Tallinn,+372 5461 6940,,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 12:00-20:00,Thai Restaurant,59.397825,24.660050,https://maps.google.com/?cid=17060442706200330595,ChIJ2ZfJrueVkkYRY4H5TUDewuw
Wall Street Burger Kadaka,Hamburger Restaurant,American,3.5,49,$$,Open,Kadaka tee 70c,12618,Tallinn,+372 5600 3719,https://wallst.ee/,Mon 12:00-01:00; Tue 12:00-01:00; Wed 12:00-01:00; Thu 12:00-01:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-01:00,Hamburger Restaurant; American Restaurant,59.406895,24.658817,https://maps.google.com/?cid=7616121521167538152,ChIJcaWzSF6VkkYR6Bdm6yvmsWk
Mad House,Restaurant,,3.5,35,$$,Temporarily closed,Viru 23,10148,Tallinn,+372 5807 9209,https://www.instagram.com/madhouse.lounge/,,Bar,59.436708,24.750768,https://maps.google.com/?cid=119969464639620723,ChIJv7vr9HmTkkYRcwa9q5c3qgE
Chi Restaurant,Asian Restaurant,Asian,3.4,327,$$,Open,Suur-Sõjamäe tn 4,11415,Tallinn,+372 630 2363,https://www.chirestoran.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-20:00,Asian Restaurant,59.421679,24.794488,https://maps.google.com/?cid=17725484408582409681,ChIJT2xIklTrkkYR0Y1H7SeS_fU
Restoran Italini,Italian Restaurant,Italian,3.4,150,$$,Open,Paldiski mnt 4,10149,Tallinn,+372 505 6497,https://italini.ee/,Mon 16:00-23:00; Tue 16:00-23:00; Wed 16:00-23:00; Thu 16:00-23:00; Fri 16:00-23:00; Sat 16:00-23:00; Sun 16:00-23:00,Italian Restaurant; European Restaurant,59.435463,24.731375,https://maps.google.com/?cid=11246175818508824581,ChIJPVKufQCVkkYRBXDOd1JxEpw
Mi Casa Burritos,Mexican Restaurant,Mexican,3.4,48,$,Open,Passenger Terminal,10112,Tallinn,,,Mon 10:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 10:00-20:00; Sun 10:00-20:00,Mexican Restaurant,59.416578,24.799533,https://maps.google.com/?cid=3583577915227845671,ChIJyYUm42zrkkYRJzQXliBtuzE
